date,HO1,HO2,HO3,HO4,HO5,HO6,HO7,HO8,HO9,HO10,HO11,HO12,HO13,HO14,HO15
2015-12-16,0.8166391923301438,0.8971916790944757,1.0088630043119722,1.0924861703425932,1.1280484590186441,1.1519234617841188,1.197729892478409,1.2298796973535586,1.2477211478776256,1.2669947392583196,1.2813192810237914,1.27956417325372,1.2556855450823865,1.2538467337339827,1.2711888398599986
2015-12-17,0.8099588264717299,0.8881697245725692,0.9975931238335183,1.0800081995027142,1.115942048177757,1.140151718785935,1.185435131823276,1.2172816978928307,1.235606452475019,1.25561122187857,1.270615475997235,1.2695824656402237,1.2467094482572127,1.245637958628049,1.2635811683062086
2015-12-18,0.8089638783651578,0.8847580610978987,0.9929182104498633,1.074786920924325,1.1106510982547029,1.1348499414050732,1.1797465112216474,1.2111679628604186,1.2288555153422687,1.248484954901003,1.263510364039952,1.2626860131072628,1.2400213761129657,1.2390884040222512,1.2571234936152011
2015-12-21,0.8022124447848459,0.875736106575992,0.9820657329520927,1.063016920061177,1.0988137187658358,1.1238869441090547,1.1691032855798904,1.2006078750771614,1.218775348938573,1.2388598670351985,1.2540983975510838,1.2532487622726847,1.23060527454146,1.2296570453899018,1.247392750930121
2015-12-22,0.7960295529797182,0.8708839629675716,0.9776412613568478,1.058326618965336,1.09504727983756,1.1208316825675415,1.166717735005014,1.1984773310507149,1.2166483413488025,1.235435556929095,1.2492078659441226,1.2470782521116144,1.2238292014479464,1.222408871626152,1.2393427728906459
2015-12-23,0.8175630727148182,0.8928702386932263,1.0005149446983024,1.082043613185815,1.118991070167314,1.144644750464631,1.190664992698967,1.2222838447375313,1.2398604676545601,1.2579249449232346,1.271076846903552,1.2679490953034698,1.2434534131343555,1.2413589162855945,1.257919645289435
2015-12-24,0.8052683568264607,0.8812705828793466,0.9892450642198486,1.0717780485232198,1.1104717440200231,1.1376356210458651,1.1849763720973383,1.2178374919866863,1.236531238383615,1.2554261240349969,1.2689545407344935,1.2664972105596886,1.242485402692425,1.2410969341013625,1.257919645289435
2015-12-28,0.7965270270330043,0.8693676680899404,0.97430203751138,1.0546097765874995,1.091998257848003,1.1182257241938975,1.1648826961012626,1.1972731105140275,1.2154461196676278,1.23367712741515,1.246624188868747,1.2441744826240517,1.2209251701221548,1.219614394994345,1.2363350887879847
2015-12-29,0.8234616936323538,0.8965093463995417,1.0016001924480795,1.081778124444541,1.1181839761112546,1.1432069803274483,1.1887382018500283,1.219782771315181,1.2369011527470533,1.2546857326607042,1.2673858796530155,1.2640471550545578,1.2397573732651666,1.2380404752853233,1.2548234998896368
2015-12-30,0.7895623902869984,0.8619378231895466,0.9654530943208903,1.0440787231836302,1.0802505554764756,1.1057350961271224,1.1509364004327534,1.1821740376309493,1.2010194594935313,1.2206277294432417,1.2349976420295568,1.232650147470288,1.2096610486160546,1.208611143256604,1.2251005040515741
2015-12-31,0.7987301264118428,0.8710355924553348,0.9744689987036533,1.053193836634038,1.0899356841491852,1.1157994870874017,1.1613043702389478,1.1931046548101103,1.2123018475784015,1.2321037957447778,1.2460705437811666,1.2433577974556749,1.2201331615787574,1.219090430625881,1.235538937113751
2016-01-04,0.8005068194592935,0.8711114071992164,0.9720480614156893,1.0485035355381973,1.0853621511648501,1.1112165947751316,1.156441517144007,1.1881951403143853,1.207677918035422,1.2279390942643817,1.24237957653063,1.2397280855962218,1.2163491207603017,1.21533535265189,1.231823562633993
2016-01-05,0.7997250745184151,0.8675481142367827,0.9662044196861205,1.0400078958174286,1.074331865732042,1.0987259667083562,1.143320988982186,1.1751339791087778,1.1951008296785173,1.2158151855103394,1.2307530296914395,1.2285667216284033,1.2056130049498,1.2046814104931252,1.221031284383268
2016-01-06,0.7680288705518984,0.8321426288440903,0.9273024618864201,0.9985916521786815,1.0333494231077063,1.0584684028672389,1.1027666292092844,1.13446837790834,1.154317771109437,1.1753713066896025,1.1907983092043803,1.1896380619357683,1.1681246005623096,1.167829249911168,1.184319846071375
2016-01-07,0.7572976445452975,0.8225141563711312,0.9181195963113836,0.989122553739908,1.0237539715523365,1.0486735938076812,1.0925821632934654,1.1240935548230349,1.1433128187971453,1.1640803382316396,1.179356310727717,1.1780229839855183,1.156772478106943,1.1565640159891954,1.1729083387406904
2016-01-08,0.7477035020890648,0.8139470903125141,0.910856784447491,0.9829278164435142,1.0181939902772625,1.0437312589611154,1.0883615738148376,1.1202956285150212,1.139521196571902,1.1601932835166031,1.1752962467521266,1.174121043736606,1.152900436339221,1.1525469558309727,1.1689275803695212
2016-01-11,0.7212663095430014,0.7833937485282423,0.8757949340700786,0.9449629264413294,0.9794534755864244,1.0054506290586243,1.04991750878125,1.0820384683879578,1.1013275385468904,1.1213227363662381,1.1363565422589652,1.1359183264158617,1.1164680433429277,1.1171793609596632,1.1337199841089591
2016-01-12,0.7036415145122926,0.764819136277258,0.8555926298049981,0.9235468346452251,0.9573929047208082,0.9829854706651436,1.026337258868047,1.0576761606072855,1.0760808832422215,1.095409038265995,1.110150674780155,1.1102381150102307,1.0914757737512677,1.0922037260628863,1.1081546692363398
2016-01-13,0.6889304960794026,0.7495045580131813,0.8402322001158461,0.9083254801455145,0.942506503242384,0.9688773511940377,1.0125744670899128,1.0437813082608947,1.0617467016589845,1.0804161129365686,1.0942795156028475,1.0938136688462052,1.0751075971877158,1.0757861758510192,1.0911701001860183
