date,CL1,CL2,CL3,CL4,CL5,CL6,CL7,CL8,CL9,CL10,CL11,CL12,CL13,CL14,CL15
2002-04-25,142.32549191518842,61.28931507278037,33.59411066377203,25.35408221964629,20.610023984449114,17.826440440336036,16.51457202589342,15.713615139121409,14.934146011667192,14.640826798419827,14.43367144432334,14.372290362087766,14.088354446681876,14.052859772516404,14.168141854020902
2002-04-26,144.34882475947467,62.124445785354204,34.00583473165434,25.658370469282,20.851642085087438,18.030211340127025,16.698432072304954,15.883798696584817,15.091220362922593,14.790101133640258,14.576050447473262,14.509226020052976,14.217605404908316,14.176543785602258,14.293470825770877
2002-04-29,146.79812241308434,62.913180347229506,34.44329155377929,25.972474468905958,21.085206249037817,18.212902491663776,16.85602639780056,16.022466780443892,15.212046786965207,14.903549628407786,14.682834699835704,14.610439332462043,14.31160610180027,14.264889509235008,14.377023473604194
2002-04-30,145.30724558045236,62.47241691559331,34.288895028323424,25.893948468999966,21.036882628910156,18.18479616065812,16.836327107113608,16.009860591002155,15.206005465763077,14.897578654998968,14.676902241371124,14.604485608202687,14.305731058244525,14.25899979432616,14.377023473604194
2002-05-01,142.43198311751925,61.31251314812963,33.68417530362128,25.46205546951703,20.706671224704444,17.910759433352993,16.59336918864122,15.782949181050943,14.994559223688501,14.694565559099182,14.487063570504564,14.425873880421978,14.141229838683602,14.099977491787207,14.215886224211369
2002-05-02,139.71645745808243,60.106213229967416,33.01512369331253,24.98108372009284,20.336190137059013,17.608616375042214,16.330711979481883,15.556037771099733,14.795195624018186,14.515436356834666,14.32095473349632,14.271077049678695,13.994353749789921,13.952734619065954,14.07265311363997
2002-05-03,141.7397903023687,60.94134394254126,33.46544689255881,25.2951877197168,20.569754301009393,17.805360692081795,16.508005595664436,15.719918233842275,14.946228654071454,14.65873971864628,14.463333736646241,14.413966431903264,14.135354795127855,14.094087776878355,14.215886224211369
2002-05-06,139.0775102440973,59.73504402437904,32.87359354497799,24.882926220210358,20.27175864355546,17.566456878533735,16.304446258565946,15.530825392216265,14.783112981613924,14.50946538342585,14.326887191960898,14.288938222456768,14.01785392401291,13.988072908519053,14.120397483830438
2002-05-07,141.79303590353413,60.68616511369925,33.33678312134559,25.226477469799057,20.553646427633502,17.812387274833206,16.53427131658037,15.757736802167477,14.994559223688501,14.71844945273445,14.534523238221203,14.497318571534262,14.217605404908316,14.176543785602258,14.305406918318493
2002-05-08,148.28899924571633,62.6580015183875,34.288895028323424,25.893948468999966,21.061044438973987,18.226955657166602,16.89542497917446,16.079194632931696,15.284542641390777,14.987143256131228,14.777754035268986,14.717606369130468,14.417356885803722,14.353235232867762,14.466544167711318
2002-05-09,147.38382402590403,62.449218840244036,34.276028651202104,25.913579968976464,21.093260185725764,18.26208857092367,16.93482356054836,16.123316295977762,15.332873211007822,15.034911043401765,14.831146161450206,14.77714361172404,14.476107321361194,14.412132381956262,14.5262246304494
2002-05-10,149.0344376620323,63.16835917607151,34.6234208334778,26.15897371868268,21.286554666236423,18.430726556957595,17.092417886043965,16.268287474557702,15.459740956252567,15.148359538169291,14.931997955348068,14.866449475614393,14.558357931141657,14.494588390680164,14.603809232008908
2002-05-13,151.11101610748398,64.07308411469317,35.11234316408804,26.522156468247882,21.57649638700241,18.676656953257066,17.315676513829402,16.476289600346313,15.653063234720753,15.333459713842625,15.10997170928547,15.039107479135748,14.722859150702577,14.653610693219116,14.758978435127926
2002-05-14,151.21750730981483,65.00100712866411,35.62699824894092,26.89515496780133,21.866438107768403,18.901507601302296,17.473270839325004,16.596048400042786,15.743683052752711,15.423024314974883,15.187093669325012,15.110552170248031,14.793359673371546,14.73017698703417,14.830594990413625
2002-05-15,149.77867617747697,63.319651691750536,34.632439843225896,26.098571032349888,21.181823824701297,18.304156643493005,16.94679415545283,16.090931842736637,15.259783888344439,14.921797736843404,14.689049877023987,14.610974182395509,14.289081212806156,14.207678500040444,14.295404136535634
2002-05-16,149.06308529533538,63.319651691750536,34.710558128586555,26.237445982731074,21.33625768988523,18.47436189705513,17.132657937807974,16.294775793238447,15.485628689891938,15.15673924339847,14.934465950763997,14.86319815101886,14.543714653399055,14.474517203087949,14.583714808196856
2002-05-17,149.4484034626424,63.48424046332211,34.801696128173994,26.316803097234608,21.409410573393405,18.54528075270601,17.199037860077667,16.358477027770263,15.546667825445313,15.216980655335666,14.994323529724975,14.923251476881564,14.602931732606708,14.533814692654062,14.643779531459609
2002-05-20,149.88876708242182,63.71936727985294,34.95793269889531,26.406079851051086,21.47443535873401,18.594923951661627,17.23886581343948,16.39669776848935,15.577187393222003,15.241077220110544,15.012280803413267,14.941267474640373,14.620696856369003,14.551603939523893,14.661798948438436
